uniqueID,Sex,Age,Education,Income
241804,1,9,6,8
241805,0,9,4,6
241806,0,4,6,3
241807,0,7,6,7
241808,0,9,5,5
241809,1,8,4,6
241810,1,3,5,5
241811,0,8,4,3
241812,0,4,6,8
241813,0,7,5,7
241814,0,2,6,6
241815,1,2,4,7
241816,0,6,6,8
241817,0,4,6,7
241818,1,7,4,5
241819,0,10,5,8
241820,1,9,5,2
241821,1,7,4,7
241822,1,12,6,8
241823,1,4,5,5
241824,0,4,3,6
241825,1,8,6,8
241826,1,3,5,8
241827,0,3,4,8
241828,1,8,4,6
241829,0,5,6,4
241830,0,10,5,2
241831,1,12,6,8
241832,1,1,4,7
241833,1,11,5,7
241834,1,4,4,3
241835,0,12,4,3
241836,1,1,4,6
241837,1,8,4,4
241838,1,8,4,4
241839,0,4,5,5
241840,1,12,5,7
241841,0,1,6,6
241842,0,6,4,2
241843,0,6,3,1
241844,0,10,4,4
241845,1,2,3,6
241846,0,2,5,1
241847,0,10,5,7
241848,1,9,5,6
241849,1,8,4,5
241850,0,5,2,1
241851,1,9,4,7
241852,0,7,5,3
241853,1,3,5,5
241854,0,4,6,4
241855,1,10,6,4
241856,0,10,6,8
241857,1,1,5,6
241858,1,5,5,7
241859,1,7,4,6
241860,0,4,5,5
241861,1,6,4,6
241862,1,7,6,8
241863,1,11,6,6
241864,0,1,5,8
241865,1,3,3,3
241866,1,7,5,8
241867,1,8,3,1
241868,0,4,6,8
241869,0,10,3,2
241870,1,10,4,6
241871,0,7,5,3
241872,1,1,6,7
241873,1,6,3,4
241874,1,1,4,5
241875,0,10,4,5
241876,1,3,6,8
241877,1,10,4,8
241878,0,5,3,6
241879,0,3,6,8
241880,1,8,4,6
241881,0,6,5,5
241882,1,9,6,7
241883,1,2,6,8
241884,0,5,5,4
241885,0,10,5,6
241886,1,10,3,6
241887,1,9,4,8
241888,0,4,6,7
241889,1,5,6,6
241890,1,9,6,8
241891,1,8,3,5
241892,1,11,6,8
241893,0,6,5,6
241894,1,11,4,3
241895,1,6,4,6
241896,1,1,6,8
241897,0,4,4,6
241898,1,8,6,8
241899,1,8,5,6
241900,1,1,4,8
241901,0,13,5,5
241902,0,8,4,7
241903,0,2,4,6
241904,0,4,6,8
241905,0,9,4,2
241906,0,6,6,8
241907,1,13,5,8
241908,0,4,5,6
241909,1,6,5,6
241910,1,12,4,4
241911,0,3,5,5
241912,1,11,5,6
241913,0,7,5,3
241914,0,9,6,8
241915,1,11,6,8
241916,1,5,6,7
241917,1,11,6,7
241918,1,7,3,5
241919,0,9,4,7
241920,1,3,6,8
241921,0,1,5,3
241922,0,9,4,5
241923,0,4,6,6
241924,1,3,5,8
241925,1,2,6,8
241926,0,2,6,7
241927,0,2,4,4
241928,0,1,5,8
241929,0,9,5,5
241930,1,5,4,5
241931,1,1,5,8
241932,0,11,6,3
241933,0,4,6,5
241934,1,4,4,6
241935,0,5,4,3
241936,1,4,5,8
241937,1,3,4,8
241938,0,6,6,7
241939,1,7,3,5
241940,0,1,3,2
241941,0,10,6,7
241942,0,5,6,6
241943,0,9,5,5
241944,1,8,4,8
241945,0,7,4,8
241946,1,5,6,7
241947,0,2,4,7
241948,1,10,6,6
241949,0,1,5,1
241950,1,11,4,5
241951,1,2,6,7
241952,0,9,6,8
241953,0,9,6,7
241954,1,8,5,4
241955,0,11,4,6
241956,1,4,5,7
241957,1,5,4,1
241958,0,12,4,5
241959,1,12,3,4
241960,0,7,5,1
241961,1,7,6,8
241962,1,2,4,3
241963,0,3,6,8
241964,0,9,6,8
241965,1,6,4,2
241966,0,7,2,1
241967,0,9,5,5
241968,1,8,5,6
241969,1,10,3,3
241970,1,3,5,8
241971,0,9,6,7
241972,0,9,6,7
241973,1,6,4,4
241974,1,1,5,3
241975,0,8,6,6
241976,1,12,6,8
241977,0,8,6,7
241978,0,4,5,8
241979,0,1,5,2
241980,0,5,5,5
241981,0,1,4,1
241982,0,6,6,2
241983,0,5,6,8
241984,0,9,5,7
241985,0,5,5,2
241986,1,6,6,7
241987,0,9,6,8
241988,1,10,6,8
241989,0,4,5,8
241990,1,9,3,1
241991,1,7,6,8
241992,0,2,4,5
241993,1,10,4,6
241994,0,8,5,8
241995,1,10,5,5
241996,0,8,4,6
241997,1,13,4,6
241998,1,2,6,8
241999,1,10,6,8
242000,0,5,4,3
242001,1,8,5,7
242002,0,11,6,3
242003,0,1,5,6
242004,0,9,6,6
242005,1,11,6,7
242006,0,10,6,8
242007,0,3,6,8
242008,1,5,4,8
242009,0,6,6,8
242010,1,9,6,6
242011,1,9,4,4
242012,0,10,5,6
242013,0,6,5,1
242014,0,6,5,5
242015,0,1,4,6
242016,1,7,4,4
242017,1,8,6,8
242018,0,3,5,6
242019,0,8,4,4
242020,0,11,5,2
242021,0,4,6,7
242022,0,8,4,5
242023,1,10,4,7
242024,1,9,5,4
242025,1,7,5,7
242026,0,8,5,5
242027,0,7,4,3
242028,1,8,4,5
242029,0,11,4,3
242030,0,10,6,8
242031,0,7,5,1
242032,0,7,6,4
242033,1,9,4,6
242034,0,12,3,2
242035,0,7,4,4
242036,1,11,6,6
242037,0,7,5,8
242038,0,3,5,4
242039,0,4,6,7
242040,1,7,6,1
242041,0,3,6,4
242042,0,12,4,3
242043,0,9,2,5
242044,1,6,4,6
242045,0,10,4,4
242046,1,5,4,6
242047,0,5,5,7
242048,1,11,6,8
242049,0,6,6,8
242050,1,2,5,5
242051,0,4,6,5
242052,0,6,6,8
242053,0,6,6,8
242054,1,5,2,3
242055,0,6,3,5
242056,1,8,6,8
242057,0,10,6,8
242058,0,1,4,7
242059,1,4,4,8
242060,0,2,4,3
242061,0,9,6,7
242062,1,8,4,7
242063,0,3,6,4
242064,0,4,4,3
242065,1,1,4,5
242066,1,10,2,1
242067,1,10,5,7
242068,0,12,5,6
242069,0,10,4,3
242070,1,9,5,5
242071,1,8,5,4
242072,1,6,4,7
242073,0,9,6,6
242074,1,5,3,2
242075,0,4,5,3
242076,1,11,5,6
242077,1,8,4,5
242078,0,5,5,4
242079,1,2,5,3
242080,0,9,5,7
242081,0,9,6,5
242082,0,8,4,8
242083,1,13,6,8
242084,1,6,4,8
242085,0,4,6,8
242086,0,4,5,6
242087,0,10,1,5
242088,0,2,5,3
242089,0,6,6,8
242090,0,8,6,7
242091,1,6,4,5
242092,1,8,6,8
242093,0,7,6,8
242094,1,6,4,4
242095,0,11,4,1
242096,0,4,5,4
242097,1,5,6,8
242098,0,6,5,8
242099,0,7,2,5
242100,0,6,6,3
242101,0,1,5,6
242102,0,4,5,7
242103,0,5,4,5
242104,1,5,5,6
242105,0,12,6,8
242106,1,6,3,3
242107,0,8,2,1
242108,0,9,6,7
242109,0,6,6,7
242110,1,10,5,8
242111,1,5,4,7
242112,1,11,5,7
242113,1,11,6,8
242114,1,9,3,5
242115,1,9,5,7
242116,0,2,6,6
242117,1,6,6,7
242118,0,8,4,8
242119,0,6,5,6
242120,0,5,6,7
242121,0,7,6,8
242122,1,8,5,4
242123,0,7,3,5
242124,1,10,4,8
242125,1,8,5,2
242126,1,5,4,3
242127,1,8,4,4
242128,0,4,5,2
242129,0,9,5,8
242130,1,4,3,3
242131,0,9,6,7
242132,1,9,6,8
242133,1,6,2,3
242134,1,9,3,1
242135,1,8,4,7
242136,1,4,4,8
242137,1,10,4,8
242138,0,10,2,1
242139,0,11,4,2
242140,0,9,4,5
242141,0,3,6,8
242142,1,11,5,6
242143,1,12,2,3
242144,0,2,6,7
242145,0,5,6,8
242146,1,8,4,4
242147,1,8,4,3
242148,1,8,5,1
242149,1,9,4,6
242150,0,9,4,4
242151,0,8,4,6
242152,1,1,5,8
242153,0,9,6,8
242154,1,13,6,3
242155,0,8,4,7
242156,1,7,5,1
242157,0,10,5,7
242158,0,3,5,8
242159,1,7,6,8
242160,1,9,4,3
242161,1,13,4,4
242162,1,11,3,5
242163,1,9,4,5
242164,1,2,5,7
242165,1,10,5,6
242166,0,8,6,8
242167,1,7,4,5
242168,1,8,3,1
242169,0,3,6,6
242170,0,3,6,6
242171,1,4,5,6
242172,1,5,5,8
242173,1,8,6,8
242174,0,7,6,8
242175,0,8,4,5
242176,0,9,4,3
242177,0,4,6,7
242178,0,7,6,8
242179,0,8,2,2
242180,0,6,5,7
242181,0,5,6,5
242182,1,5,4,7
242183,0,8,4,4
242184,1,12,6,7
242185,0,7,6,7
242186,1,3,6,8
242187,1,8,5,4
242188,1,10,4,6
242189,0,10,6,6
242190,0,6,4,1
242191,1,4,4,1
242192,1,5,6,8
242193,0,6,5,4
242194,1,2,6,5
242195,0,6,5,5
242196,0,7,4,3
242197,1,8,6,7
242198,1,7,6,8
242199,0,7,4,5
242200,1,10,6,8
242201,0,2,6,8
242202,1,5,5,8
242203,1,8,6,8
242204,0,4,4,6
242205,0,8,4,7
242206,1,11,6,7
242207,1,9,4,8
242208,0,10,3,2
242209,1,1,5,7
242210,1,3,5,8
242211,1,9,6,2
242212,1,9,4,8
242213,0,7,6,8
242214,0,5,4,6
242215,1,12,4,8
242216,1,10,5,2
242217,1,4,4,4
242218,1,9,4,5
242219,1,8,5,8
242220,0,9,4,1
242221,0,10,5,8
242222,0,10,4,7
242223,1,8,4,7
242224,1,5,6,6
242225,0,10,5,5
242226,0,8,5,5
242227,1,3,5,7
242228,0,9,5,7
242229,1,6,4,7
242230,0,2,6,7
242231,1,9,5,3
242232,1,3,4,5
242233,0,9,4,5
242234,1,6,5,3
242235,1,5,5,5
242236,1,5,5,7
242237,1,11,3,8
242238,0,12,5,7
242239,0,1,4,8
242240,0,8,5,4
242241,0,2,6,1
242242,1,6,4,4
242243,0,4,5,4
242244,0,8,5,3
242245,1,10,4,6
242246,1,1,5,2
242247,0,3,4,6
242248,0,9,6,5
242249,0,9,4,1
242250,1,6,5,4
242251,0,12,5,3
242252,1,9,5,2
242253,1,1,4,3
242254,1,1,5,7
242255,1,13,5,4
242256,1,8,3,2
242257,1,10,6,8
242258,0,4,5,4
242259,1,5,4,8
242260,1,9,3,6
242261,1,9,4,4
242262,0,5,6,8
242263,0,6,6,8
242264,1,9,5,8
242265,1,7,4,2
242266,1,5,5,8
242267,1,5,3,1
242268,0,2,6,7
242269,0,1,6,5
242270,1,6,3,1
242271,1,9,6,8
242272,1,2,4,6
242273,1,4,6,8
242274,1,5,5,6
242275,0,2,6,8
242276,1,8,3,6
242277,1,7,6,7
242278,1,4,5,6
242279,1,6,4,6
242280,1,11,6,7
242281,1,12,6,8
242282,1,8,6,6
242283,0,8,6,7
242284,0,9,6,8
242285,0,8,4,1
242286,1,9,6,8
242287,0,3,4,8
242288,1,1,5,4
242289,0,9,4,6
242290,1,8,6,8
242291,1,9,6,7
242292,1,4,4,8
242293,1,12,4,6
242294,0,6,5,3
242295,1,8,6,8
242296,0,7,6,6
242297,1,4,5,3
242298,0,8,6,8
242299,1,11,5,6
242300,0,7,5,6
242301,1,2,6,8
242302,1,8,4,5
242303,1,9,4,6
242304,0,8,4,7
242305,1,6,2,5
242306,1,4,5,8
242307,0,10,6,8
242308,1,8,6,8
242309,1,5,5,8
242310,0,3,6,8
242311,0,5,6,3
242312,0,7,5,1
242313,1,4,6,8
242314,0,4,4,7
242315,1,11,5,5
242316,0,4,5,6
242317,1,13,4,2
242318,0,2,6,8
242319,1,11,5,6
242320,1,4,5,1
242321,0,4,6,8
242322,0,7,5,7
242323,1,3,6,7
242324,0,7,6,7
242325,1,10,4,3
242326,0,9,4,2
242327,0,10,5,7
242328,0,3,2,1
242329,0,2,6,8
242330,0,1,6,6
242331,1,12,5,7
242332,0,2,6,7
242333,0,6,5,6
242334,1,3,6,8
242335,1,8,4,5
242336,1,1,5,3
242337,0,4,6,4
242338,1,3,6,7
242339,1,13,4,3
242340,1,8,5,6
242341,0,6,5,8
242342,0,3,6,1
242343,0,4,4,4
242344,0,3,6,7
242345,1,2,6,7
242346,1,5,6,8
242347,1,4,6,8
242348,0,2,6,5
242349,1,11,3,6
242350,0,7,5,5
242351,0,9,4,7
242352,0,1,5,8
242353,1,1,4,4
242354,0,5,6,8
242355,1,8,6,8
242356,0,3,6,8
242357,1,4,5,5
242358,1,9,6,8
242359,1,5,6,8
242360,0,3,6,7
242361,0,9,5,8
242362,1,7,6,8
242363,1,2,6,4
242364,0,12,6,6
242365,1,10,4,5
242366,1,3,6,7
242367,1,3,6,5
242368,0,4,6,8
242369,0,5,6,8
242370,0,1,6,6
242371,0,4,6,7
242372,1,9,5,6
242373,1,3,6,8
242374,0,4,6,8
242375,1,8,5,7
242376,0,3,6,8
242377,1,6,6,8
242378,1,1,5,8
242379,1,6,6,8
242380,1,9,6,4
242381,1,9,3,2
242382,0,7,6,7
242383,1,10,4,3
242384,0,12,5,2
242385,0,13,5,4
242386,1,8,6,8
242387,0,8,4,3
242388,1,7,4,6
242389,0,12,4,6
242390,1,13,6,8
242391,0,9,4,6
242392,0,11,3,6
242393,0,8,5,8
242394,1,8,6,7
242395,1,9,5,1
242396,1,9,4,8
242397,0,9,6,8
242398,1,9,4,6
242399,1,8,4,8
242400,1,11,3,8
242401,0,8,4,8
242402,0,6,4,6
242403,0,9,4,7
242404,1,10,4,2
242405,1,13,2,5
242406,1,7,5,2
242407,1,1,6,8
242408,0,10,5,3
242409,0,6,5,1
242410,0,7,4,6
242411,1,10,6,2
242412,1,7,6,1
242413,0,5,5,5
242414,0,9,4,5
242415,1,12,4,6
242416,0,13,4,3
242417,0,13,4,1
242418,0,13,5,1
242419,0,13,4,5
242420,1,5,5,6
242421,1,13,4,6
242422,1,5,6,8
242423,0,9,5,6
242424,0,6,5,6
242425,0,13,6,5
242426,1,13,4,6
242427,0,5,6,8
242428,1,11,3,4
242429,1,11,5,4
242430,0,10,6,7
242431,0,11,6,4
242432,0,9,4,5
242433,1,8,6,8
242434,1,6,6,8
242435,1,10,6,8
242436,0,8,5,2
242437,1,11,5,2
242438,0,13,6,7
242439,0,10,5,6
242440,0,12,4,4
242441,0,8,5,7
242442,1,11,6,8
242443,0,8,6,7
242444,0,9,5,8
242445,0,8,6,8
242446,0,12,4,4
242447,0,5,5,8
242448,1,1,3,8
242449,0,8,6,8
242450,1,6,4,8
242451,0,7,5,8
242452,0,8,6,8
242453,1,8,5,1
242454,1,7,6,8
242455,0,9,6,8
242456,1,9,5,3
242457,0,10,6,4
242458,1,6,6,8
242459,0,11,4,3
242460,0,9,6,7
242461,0,12,3,2
242462,0,11,5,8
242463,0,13,6,3
242464,0,11,4,5
242465,1,9,6,6
242466,0,9,5,4
242467,1,3,5,8
242468,0,7,4,2
242469,0,9,4,2
242470,0,8,6,3
242471,0,13,3,2
242472,0,10,5,8
242473,1,13,4,4
242474,1,7,5,8
242475,1,9,6,7
242476,0,12,4,4
242477,0,7,4,7
242478,0,13,5,5
242479,0,13,4,1
242480,0,8,4,6
242481,0,9,6,6
242482,1,12,4,5
242483,0,11,4,4
242484,0,6,5,7
242485,0,9,5,3
242486,1,10,4,5
242487,1,13,4,6
242488,0,11,4,5
242489,1,12,2,5
242490,1,9,4,7
242491,0,7,6,6
242492,0,5,5,8
242493,0,8,4,7
242494,1,4,4,8
242495,0,9,4,7
242496,0,2,5,8
242497,0,13,3,5
242498,1,9,6,5
242499,0,8,5,8
242500,0,10,6,5
242501,0,11,4,5
242502,1,12,6,6
242503,0,10,4,2
242504,0,9,5,4
242505,1,6,6,8
242506,0,10,5,5
242507,0,9,5,5
242508,0,11,4,3
242509,1,8,6,8
242510,0,8,6,8
242511,0,13,5,3
242512,0,11,5,5
242513,1,11,4,3
242514,1,8,5,7
242515,0,7,6,4
242516,0,12,4,8
242517,0,12,4,5
242518,1,12,5,6
242519,1,8,4,7
242520,0,10,5,6
242521,0,8,6,7
242522,1,6,4,4
242523,0,10,4,6
242524,1,8,5,8
242525,0,9,4,6
242526,0,13,3,3
242527,0,13,2,8
242528,1,6,6,7
242529,1,10,4,2
242530,1,13,2,5
242531,0,5,6,8
242532,0,9,5,5
242533,0,8,6,7
242534,1,9,6,8
242535,0,10,6,6
242536,0,6,6,8
242537,1,11,4,6
242538,1,4,6,7
242539,0,11,6,7
242540,0,11,3,6
242541,0,11,5,4
242542,0,13,6,6
242543,1,10,4,6
242544,1,6,5,8
242545,1,13,4,1
242546,0,5,5,7
242547,1,13,2,3
242548,1,8,4,5
242549,0,6,6,6
242550,0,6,6,8
242551,0,5,5,8
242552,0,11,4,6
242553,0,9,6,7
242554,0,10,6,8
242555,1,7,6,8
242556,0,11,6,8
242557,1,11,4,4
242558,0,8,6,7
242559,0,7,4,8
242560,0,7,6,8
242561,0,8,4,1
242562,1,7,4,8
242563,1,8,3,3
242564,1,10,3,1
242565,1,9,4,8
242566,1,2,4,5
242567,0,8,5,2
242568,0,5,5,5
242569,0,9,5,7
242570,1,10,6,6
242571,0,9,4,7
242572,0,1,6,7
242573,1,3,5,7
242574,1,13,2,6
242575,1,6,4,8
242576,1,10,4,8
242577,0,9,4,5
242578,0,3,6,5
242579,1,8,4,3
242580,0,7,4,6
242581,1,9,6,8
242582,0,5,6,7
242583,0,10,3,3
242584,1,6,5,8
242585,1,11,4,7
242586,1,12,4,6
242587,0,8,6,8
242588,0,8,5,7
242589,0,10,4,3
242590,0,11,4,2
242591,1,9,6,7
242592,1,9,5,4
242593,0,9,6,7
242594,1,8,4,6
242595,1,10,5,5
242596,0,13,4,2
242597,0,11,4,5
242598,0,9,6,8
242599,0,7,4,7
242600,0,9,3,2
242601,0,7,4,6
242602,0,12,4,3
242603,0,9,5,2
242604,0,8,5,8
242605,1,3,4,5
242606,1,10,4,6
242607,0,9,6,1
242608,1,8,6,7
242609,0,11,4,5
242610,0,6,6,8
242611,1,10,5,6
242612,0,4,6,7
242613,0,7,6,8
242614,0,12,3,3
242615,0,9,4,8
242616,1,11,6,8
242617,1,10,6,8
242618,0,13,5,6
242619,1,13,6,8
242620,0,7,6,7
242621,0,12,4,7
242622,1,2,4,6
242623,0,6,5,8
242624,0,9,5,8
242625,1,13,6,7
242626,0,11,4,3
242627,0,7,5,8
242628,0,11,4,5
242629,0,9,6,6
242630,0,8,4,4
242631,0,5,6,8
242632,1,10,6,5
242633,0,10,5,5
242634,0,12,4,6
242635,0,10,5,2
242636,1,7,4,6
242637,0,6,4,5
242638,0,6,5,6
242639,1,7,5,7
242640,0,5,4,8
242641,1,5,6,8
242642,0,10,5,7
242643,1,5,2,4
242644,0,6,6,8
242645,0,5,6,8
242646,0,9,5,6
242647,1,9,6,8
242648,1,8,4,5
242649,1,7,6,8
242650,1,13,4,6
242651,1,11,6,7
242652,1,10,4,8
242653,1,10,6,8
242654,0,7,6,7
242655,0,8,4,6
242656,1,10,6,8
242657,0,11,4,5
242658,0,11,6,8
242659,0,13,4,2
242660,1,11,4,5
242661,0,3,5,8
242662,1,9,4,3
242663,0,12,4,4
242664,0,4,6,8
242665,0,10,5,8
242666,0,10,5,6
242667,0,12,4,5
242668,0,13,5,3
242669,1,10,5,8
242670,0,8,5,8
242671,0,11,4,5
242672,1,7,6,8
242673,0,11,5,2
242674,0,13,4,6
242675,1,11,4,6
242676,0,9,4,3
242677,1,11,5,4
242678,0,5,6,8
242679,1,11,6,8
242680,1,4,5,8
242681,0,6,5,5
242682,1,7,4,6
242683,0,7,5,2
242684,1,10,5,6
242685,1,13,6,8
242686,0,12,5,5
242687,1,6,4,7
242688,1,7,5,6
242689,0,8,4,8
242690,1,1,4,4
242691,0,10,5,6
242692,1,1,4,4
242693,0,8,5,7
242694,0,8,5,7
242695,0,11,5,7
242696,0,11,4,4
242697,0,8,5,6
242698,0,6,6,5
242699,1,5,6,8
242700,0,5,6,8
242701,0,13,6,8
242702,1,13,4,3
242703,0,7,4,8
242704,1,7,6,8
242705,1,9,4,7
242706,1,11,6,6
242707,0,10,3,5
242708,0,9,3,8
242709,1,10,5,6
242710,1,9,6,7
242711,1,9,4,7
242712,0,9,5,5
242713,0,7,4,5
242714,1,9,6,8
242715,0,1,5,4
242716,0,5,4,2
242717,1,13,4,4
242718,1,6,6,8
242719,0,7,5,3
242720,1,10,6,7
242721,1,13,4,5
242722,0,9,4,6
242723,0,11,6,7
242724,0,13,5,4
242725,1,10,6,5
242726,1,10,4,6
242727,0,8,6,8
242728,0,8,5,7
242729,1,11,5,8
242730,0,9,5,7
242731,0,6,6,1
242732,1,6,6,8
242733,0,3,5,5
242734,0,10,4,1
242735,0,9,5,4
242736,0,6,4,1
242737,0,11,6,5
242738,1,10,5,7
242739,1,9,5,8
242740,0,6,5,6
242741,1,11,4,7
242742,0,10,4,1
242743,0,9,4,8
242744,1,8,3,6
242745,1,12,4,2
242746,1,10,5,8
242747,1,13,6,5
242748,0,9,5,3
242749,1,11,6,8
242750,0,10,5,5
242751,0,9,5,5
242752,0,11,4,3
242753,0,4,6,8
242754,0,13,4,7
242755,1,10,5,6
242756,0,7,5,5
242757,1,6,5,5
242758,0,13,4,5
242759,1,10,6,6
242760,0,9,5,1
242761,0,9,3,3
242762,0,12,3,2
242763,0,10,6,8
242764,0,12,3,5
242765,0,13,4,4
242766,1,7,4,8
242767,0,6,3,1
242768,1,9,5,8
242769,0,9,5,6
242770,0,8,4,7
242771,1,13,2,5
242772,1,2,4,8
242773,1,6,4,6
242774,0,5,4,8
242775,0,12,4,1
242776,0,5,6,7
242777,0,12,5,6
242778,0,8,6,8
242779,0,13,5,4
242780,0,9,6,4
242781,0,8,5,7
242782,0,12,6,6
242783,0,3,5,8
242784,1,9,5,8
242785,1,13,5,8
242786,1,7,4,7
242787,1,6,5,6
242788,1,8,5,8
242789,1,12,4,4
242790,1,10,4,4
242791,0,8,5,7
242792,1,10,5,2
242793,1,9,6,6
242794,0,13,5,6
242795,1,2,4,4
242796,0,9,5,7
242797,0,13,4,4
242798,1,12,5,8
242799,0,10,6,6
242800,0,11,6,8
242801,1,9,5,7
242802,0,9,5,7
242803,1,6,6,8
242804,0,9,5,7
242805,0,8,5,8
242806,0,8,6,6
242807,0,9,5,7
242808,1,10,6,7
242809,0,5,4,7
242810,0,6,5,8
242811,0,11,6,5
242812,0,7,5,6
242813,1,10,6,8
242814,1,13,5,7
242815,0,6,5,8
242816,1,10,5,3
242817,1,10,6,8
242818,0,5,5,4
242819,1,11,4,7
242820,0,8,5,6
242821,0,8,6,8
242822,1,4,5,8
242823,0,12,6,7
242824,0,11,5,2
242825,1,12,5,7
242826,0,9,6,7
242827,0,6,6,7
242828,0,7,6,6
242829,0,13,5,5
242830,1,6,5,8
242831,0,9,5,4
242832,0,9,5,6
242833,0,11,6,8
242834,1,10,6,7
242835,1,8,5,7
242836,0,8,6,8
242837,0,9,5,7
242838,1,6,6,8
242839,1,9,5,7
242840,0,12,5,6
242841,1,4,4,4
242842,1,13,6,8
242843,1,1,6,5
242844,1,10,6,8
242845,1,9,6,6
242846,0,9,5,8
242847,1,11,6,7
242848,1,11,4,5
242849,0,10,5,8
242850,0,11,4,2
242851,0,10,5,4
242852,0,11,4,7
242853,0,9,6,8
242854,0,10,5,6
242855,0,8,6,8
242856,0,4,6,8
242857,0,13,6,7
242858,0,11,4,4
242859,0,13,6,3
242860,0,7,6,8
242861,0,11,3,3
242862,0,13,4,2
242863,1,10,6,8
242864,0,12,6,5
242865,0,13,4,7
242866,0,8,5,8
242867,0,11,4,5
242868,0,10,5,5
242869,0,11,4,4
242870,1,7,4,8
242871,0,11,3,6
242872,1,12,5,8
242873,0,13,6,2
242874,0,7,6,8
242875,0,8,6,7
242876,0,10,6,5
242877,0,7,5,8
242878,0,12,5,2
242879,0,9,4,6
242880,0,11,5,8
242881,1,10,6,8
242882,1,13,6,7
242883,0,13,4,3
242884,1,12,6,7
242885,0,5,5,5
242886,0,13,6,5
242887,0,11,5,6
242888,0,8,6,8
242889,0,11,4,3
242890,0,9,4,7
242891,0,12,5,5
242892,0,10,4,4
242893,0,12,4,4
242894,0,2,6,8
242895,0,12,6,6
242896,1,11,5,5
242897,0,13,4,3
242898,0,12,4,4
242899,0,8,5,6
242900,0,13,4,5
242901,1,9,4,6
242902,0,6,4,6
242903,0,10,4,3
242904,1,9,6,4
242905,1,10,5,5
242906,0,4,6,7
242907,1,7,4,8
242908,1,1,5,7
242909,0,8,5,5
242910,0,2,5,4
242911,0,12,5,3
242912,0,13,2,4
242913,1,6,5,7
242914,1,13,4,6
242915,0,10,6,3
242916,1,7,5,6
242917,1,10,6,8
242918,0,10,4,5
242919,0,8,5,5
242920,0,13,4,4
242921,0,7,4,7
242922,1,10,4,8
242923,1,6,4,6
242924,0,12,4,7
242925,1,11,5,7
242926,1,11,5,7
242927,0,11,5,2
242928,0,7,4,8
242929,0,6,4,5
242930,0,1,5,7
242931,1,9,5,6
242932,1,10,6,8
242933,0,12,4,5
242934,0,11,5,5
242935,0,4,6,8
242936,0,3,5,8
242937,1,5,5,6
242938,0,7,4,1
242939,1,11,5,6
242940,0,11,5,4
242941,1,5,5,8
242942,0,6,6,7
242943,0,10,5,6
242944,0,9,6,6
242945,1,9,6,8
242946,1,11,3,2
242947,0,12,4,5
242948,1,10,4,7
242949,0,5,6,4
242950,0,11,4,4
242951,1,1,5,4
242952,1,3,5,6
242953,0,7,6,8
242954,0,10,6,6
242955,1,9,4,4
242956,0,9,6,7
242957,1,10,4,8
242958,1,10,6,8
242959,0,3,4,7
242960,1,12,4,6
242961,0,11,5,6
242962,1,9,6,5
242963,0,10,6,5
242964,0,7,6,7
242965,0,7,6,8
242966,0,10,5,1
242967,1,8,6,8
242968,0,8,5,7
242969,1,9,5,1
242970,1,10,6,7
242971,0,13,3,1
242972,0,11,4,5
242973,0,8,5,6
242974,0,9,4,3
242975,1,9,2,4
242976,0,12,4,4
242977,0,11,5,5
242978,0,13,4,8
242979,1,7,4,8
242980,0,6,6,8
242981,0,9,6,8
242982,1,6,5,3
242983,1,9,4,7
242984,0,8,5,7
242985,0,9,5,2
242986,0,9,4,1
242987,0,7,4,6
242988,1,5,6,7
242989,1,5,5,3
242990,0,4,5,5
242991,0,10,6,5
242992,0,10,4,7
242993,0,11,6,5
242994,1,7,4,6
242995,1,12,4,6
242996,1,10,6,5
242997,0,6,6,8
242998,0,12,3,2
242999,0,10,6,8
243000,1,11,4,6
243001,0,9,4,2
243002,1,12,4,5
243003,0,8,4,7
243004,1,12,5,7
243005,0,12,4,2
243006,1,13,5,3
243007,1,9,6,3
243008,0,11,4,4
243009,0,10,5,6
243010,1,12,2,5
243011,0,7,4,6
243012,0,8,5,7
243013,0,10,6,1
243014,0,8,5,5
243015,1,4,5,6
243016,0,12,4,4
243017,0,13,4,7
243018,0,12,3,2
243019,0,10,6,7
243020,0,6,6,8
243021,1,10,5,7
243022,0,9,5,5
243023,1,9,5,5
243024,0,9,4,8
243025,0,4,3,5
243026,1,8,5,8
243027,0,13,6,8
243028,0,6,6,8
243029,0,12,4,4
243030,0,7,6,6
243031,0,7,6,7
243032,1,9,6,8
243033,0,11,4,3
243034,1,11,6,7
243035,1,11,5,5
243036,0,12,6,8
243037,0,9,6,5
243038,0,9,6,3
243039,0,10,5,7
243040,0,9,4,3
243041,0,11,4,2
243042,1,7,5,6
243043,1,8,5,7
243044,0,13,4,5
243045,0,6,5,7
243046,1,10,4,6
243047,1,10,5,5
243048,0,8,4,6
243049,0,10,5,2
243050,0,8,4,4
243051,1,8,6,3
243052,1,12,6,8
243053,1,10,6,4
243054,1,12,6,6
243055,0,7,4,7
243056,1,9,5,7
243057,0,4,5,8
243058,1,9,6,7
243059,0,13,5,5
243060,0,8,4,7
243061,1,8,5,8
243062,0,11,6,6
243063,0,11,5,5
243064,0,6,6,8
243065,0,11,4,3
243066,1,9,4,4
243067,1,9,4,3
243068,0,7,5,5
243069,1,10,5,6
243070,0,9,6,8
243071,0,10,4,6
243072,0,4,5,4
243073,1,13,4,4
243074,0,3,4,8
